respondent_id,Q1_age,Q2_region,Q3_education,Q4_occupation,Q5_income,Q7_monthly_investment,Q9_time_horizon,Q11_dropout,Q12_loss_reaction,Q13_loss_aversion,Q14_autonomy,Q15_influence,Q19_tax_importance,Q20_app_comfort,Q21_data_sharing,Q23_wtp,Q23_wtp_numeric,Q20_pct_invest,Q24_nps,Q25_adoption_5class,Q25_adoption_3class,Q25_adoption_score,Q9_risk_appetite,goal_retirement,goal_child_edu,goal_home,goal_emergency,goal_tax_saving,goal_wealth,goal_travel,goal_business,goal_debt,inv_fd,inv_mf,inv_equity,inv_ppf_epf,inv_nps,inv_gold,inv_realestate,inv_insurance,inv_crypto,inv_none,plat_zerodha,plat_groww,plat_etmoney,plat_paytmmoney,plat_bankapp,plat_indmoney,plat_kuvera,plat_excel,plat_advisor,plat_none,pain_no_start,pain_confusing,pain_no_time,pain_fear_loss,pain_high_min,pain_no_advice,pain_tax,pain_bad_app,pain_no_trust,switch_better_reco,switch_lower_fees,switch_simpler_ux,switch_more_products,switch_human_advisor,switch_security,switch_loyal,switch_no_platform,feat_goal_planning,feat_ai_reco,feat_tax_tool,feat_one_platform,feat_sip_auto,feat_networth,feat_rebalance,feat_baskets,feat_education,feat_human_advisor,feat_family,feat_insurance,trust_sebi,trust_security,trust_brand,trust_reviews,trust_fees,trust_trial,trust_media
R0923,45-54,Tier-3,Postgraduate,Salaried-Private,12-25L,5K-15K,1-3yr,Never tried,Hold,No preference,Follow trusted people,Financial Advisor,1,3,Yes-if-regulated,>499,5,10-20%,10,Definitely will use,Likely,25.92,Aggressive,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
R0924,45-54,Metro,Professional,Self-employed,25-50L,<1K,1-3yr,Never tried,Hold,Definitely A,DIY,Friends/Colleagues,3,3,Basic only,Maybe,1,5-10%,7,Definitely will not use,Unlikely,17.07,Conservative,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0
R0925,25-34,Metro,Up to 12th,Self-employed,<3L,1K-5K,15+yr,Too complicated,Hold,Definitely B,Guided,Financial Advisor,5,4,Yes-fully,<99,2,<5%,9,Unlikely to use,Unlikely,19.12,Moderate,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0
R0926,18-24,Rural,Graduate,Salaried-Private,6-12L,<1K,3-7yr,Never tried,Hold,Lean A,Full delegation,Friends/Colleagues,5,4,No-privacy,<499,4,10-20%,10,Unlikely to use,Unlikely,20.47,Moderate,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0
R0927,25-34,Tier-3,Graduate,Salaried-Govt,6-12L,5K-15K,3-7yr,Tech issues,Check advisor,Definitely A,Guided,Friends/Colleagues,5,4,Yes-if-regulated,<499,4,10-20%,10,Likely to use,Likely,24.51,Aggressive,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
R0928,35-44,Rural,Graduate,Self-employed,6-12L,1K-5K,3-7yr,Use it still,Sell some,Definitely A,DIY,Friends/Colleagues,5,3,Yes-if-regulated,<499,4,5-10%,9,Neutral,Neutral,21.11,Conservative,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
R0929,35-44,Tier-3,Postgraduate,Freelancer,6-12L,1K-5K,3-7yr,Too complicated,Sell some,No preference,Full delegation,Bank Manager,4,4,Yes-fully,>499,5,5-10%,10,Likely to use,Likely,24.05,Moderate,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
R0930,25-34,Tier-2,Professional,Self-employed,>50L,>50K,7-15yr,Too complicated,Check advisor,Lean B,Full delegation,Parents,3,5,Yes-fully,<499,4,10-20%,8,Neutral,Neutral,21.19,Aggressive,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
R0931,18-24,Tier-2,Graduate,Salaried-Private,3-6L,5K-15K,1-3yr,Too complicated,Hold,No preference,Family decides,Friends/Colleagues,5,4,Yes-if-regulated,<99,2,<5%,8,Unlikely to use,Unlikely,20.48,Aggressive,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0
R0932,45-54,Tier-2,Graduate,Salaried-Private,6-12L,1K-5K,3-7yr,Too complicated,Check advisor,No preference,Full delegation,Parents,5,2,No-privacy,Maybe,1,<5%,5,Definitely will not use,Unlikely,11.06,Aggressive,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
R0933,55+,Metro,Professional,Salaried-Govt,6-12L,<1K,1-3yr,Too complicated,Hold,Lean A,Follow trusted people,Myself,5,2,No-privacy,<99,2,20-30%,7,Definitely will not use,Unlikely,10.04,Conservative,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0
R0934,25-34,Tier-2,Graduate,Salaried-Private,12-25L,15K-50K,3-7yr,Never tried,Buy more,Definitely A,DIY,Myself,4,4,Basic only,<299,3,20-30%,10,Definitely will use,Likely,28.37,Very Aggressive,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
R0935,18-24,Tier-3,Postgraduate,Homemaker,6-12L,1K-5K,1-3yr,No value,Buy more,Definitely A,Guided,Finfluencer,2,5,Yes-if-regulated,<499,4,5-10%,10,Neutral,Neutral,22.01,Very Aggressive,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
R0936,25-34,Metro,Graduate,Salaried-Govt,12-25L,1K-5K,1-3yr,Use it still,Hold,No preference,Follow trusted people,Parents,3,4,Basic only,>499,5,5-10%,10,Unlikely to use,Unlikely,20.5,Moderate,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
R0937,18-24,Tier-3,Professional,Salaried-Private,3-6L,5K-15K,15+yr,Use it still,Sell some,No preference,Full delegation,Myself,5,5,Yes-if-regulated,<499,4,5-10%,10,Definitely will use,Likely,28.22,Aggressive,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
R0938,45-54,Tier-2,Postgraduate,Freelancer,>50L,5K-15K,15+yr,Too complicated,Sell some,Definitely A,Follow trusted people,Friends/Colleagues,4,3,Basic only,<499,4,10-20%,6,Unlikely to use,Unlikely,19.84,Conservative,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0
R0939,18-24,Rural,Postgraduate,Salaried-Govt,6-12L,Nothing,3-7yr,Use it still,Hold,Lean B,Follow trusted people,Parents,4,5,Yes-fully,<299,3,10-20%,9,Definitely will use,Likely,27.66,Aggressive,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
R0940,35-44,Metro,Professional,Salaried-Private,12-25L,Nothing,15+yr,Too complicated,Check advisor,Lean B,Guided,Spouse/Partner,4,4,Yes-if-regulated,<499,4,10-20%,8,Definitely will use,Likely,26.01,Very Conservative,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
R0941,25-34,Metro,Graduate,Student,6-12L,5K-15K,7-15yr,Use it still,Buy more,Lean B,Guided,Financial Advisor,5,5,Yes-fully,<499,4,20-30%,10,Definitely will use,Likely,29.31,Very Aggressive,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0
R0942,35-44,Tier-2,Graduate,Student,6-12L,5K-15K,1-3yr,Use it still,Buy more,No preference,Full delegation,Financial Advisor,5,4,Yes-fully,>499,5,5-10%,10,Definitely will use,Likely,31.92,Aggressive,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0
R0943,35-44,Metro,Professional,Self-employed,25-50L,5K-15K,3-7yr,Use it still,Hold,Lean B,Follow trusted people,Friends/Colleagues,4,4,Yes-fully,>499,5,5-10%,8,Likely to use,Likely,24.69,Aggressive,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
R0944,45-54,Tier-3,Graduate,Salaried-Private,>50L,15K-50K,3-7yr,Never tried,Hold,Definitely A,Follow trusted people,Parents,5,3,No-privacy,<499,4,10-20%,10,Definitely will not use,Unlikely,17.14,Conservative,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
R0945,25-34,Tier-3,Professional,Self-employed,12-25L,5K-15K,7-15yr,Bad support,Sell some,No preference,DIY,Finfluencer,5,4,No-privacy,>499,5,10-20%,9,Likely to use,Likely,23.15,Moderate,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0
R0946,18-24,Metro,Professional,Freelancer,25-50L,15K-50K,3-7yr,Too complicated,Hold,Lean B,DIY,Friends/Colleagues,5,5,Yes-if-regulated,<499,4,20-30%,10,Definitely will use,Likely,26.7,Moderate,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
R0947,18-24,Tier-2,Postgraduate,Salaried-Private,12-25L,<1K,15+yr,Use it still,Buy more,No preference,Guided,Friends/Colleagues,3,5,Yes-if-regulated,<499,4,10-20%,10,Definitely will use,Likely,28.18,Very Aggressive,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
R0948,45-54,Tier-2,Postgraduate,Salaried-Private,>50L,>50K,7-15yr,Too complicated,Buy more,Lean B,Guided,Spouse/Partner,4,3,Basic only,<499,4,5-10%,10,Neutral,Neutral,22.56,Aggressive,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
R0949,45-54,Metro,Professional,Student,6-12L,<1K,7-15yr,No trust,Sell some,Lean B,DIY,Friends/Colleagues,5,5,Yes-fully,<499,4,<5%,10,Likely to use,Likely,24.62,Conservative,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
R0950,35-44,Rural,Professional,Salaried-Private,12-25L,>50K,15+yr,Use it still,Hold,Definitely B,Guided,Friends/Colleagues,4,2,Yes-fully,>499,5,10-20%,9,Likely to use,Likely,25.64,Moderate,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0
R0951,35-44,Tier-3,Graduate,Freelancer,6-12L,<1K,15+yr,Use it still,Check advisor,No preference,Full delegation,Financial Advisor,2,2,Yes-fully,>499,5,5-10%,9,Neutral,Neutral,21.06,Moderate,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
R0952,35-44,Tier-2,Up to 12th,Salaried-Govt,12-25L,15K-50K,3-7yr,Use it still,Buy more,Lean A,Follow trusted people,Friends/Colleagues,2,3,Yes-fully,<499,4,20-30%,10,Neutral,Neutral,22.92,Moderate,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0
R0953,18-24,Tier-3,Graduate,Salaried-Govt,<3L,Nothing,1-3yr,Never tried,Hold,No preference,Guided,Myself,3,4,Yes-fully,<499,4,<5%,8,Likely to use,Likely,23.17,Moderate,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
R0954,45-54,Tier-2,Postgraduate,Salaried-Private,12-25L,<1K,7-15yr,No trust,Sell some,Lean A,Guided,Financial Advisor,4,2,No-privacy,<499,4,20-30%,8,Definitely will not use,Unlikely,15.28,Very Conservative,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
R0955,25-34,Rural,Graduate,Student,6-12L,5K-15K,7-15yr,Too complicated,Hold,Lean A,Guided,Bank Manager,5,4,No-privacy,<99,2,<5%,10,Unlikely to use,Unlikely,20.34,Very Conservative,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0
R0956,25-34,Tier-2,Postgraduate,Salaried-Govt,6-12L,5K-15K,3-7yr,Never tried,Sell some,Definitely B,Guided,Spouse/Partner,5,4,Yes-if-regulated,>499,5,5-10%,10,Likely to use,Likely,23.6,Moderate,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
R0957,25-34,Tier-3,Graduate,Self-employed,12-25L,5K-15K,15+yr,Tech issues,Buy more,Definitely B,Full delegation,Bank Manager,1,4,Yes-if-regulated,<499,4,5-10%,10,Neutral,Neutral,21.61,Very Aggressive,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0
R0958,18-24,Tier-3,Postgraduate,Self-employed,12-25L,15K-50K,15+yr,Too complicated,Buy more,Lean B,Guided,Finfluencer,3,5,Yes-if-regulated,>499,5,10-20%,10,Likely to use,Likely,23.3,Aggressive,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
R0959,18-24,Metro,Graduate,Freelancer,6-12L,1K-5K,3-7yr,No value,Buy more,Lean B,Guided,Bank Manager,5,5,Yes-fully,<499,4,20-30%,10,Definitely will use,Likely,28.14,Aggressive,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
R0960,35-44,Tier-3,Postgraduate,Homemaker,25-50L,>50K,7-15yr,Use it still,Buy more,Lean B,Follow trusted people,Financial Advisor,4,4,Basic only,<499,4,10-20%,10,Definitely will use,Likely,26.69,Very Aggressive,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0
R0961,18-24,Metro,Postgraduate,Self-employed,3-6L,<1K,7-15yr,Too complicated,Check advisor,Definitely A,Guided,Spouse/Partner,1,5,Yes-if-regulated,<99,2,5-10%,10,Unlikely to use,Unlikely,20.88,Moderate,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
R0962,35-44,Metro,Graduate,Salaried-Govt,>50L,Nothing,<1yr,Never tried,Buy more,Lean B,Full delegation,Parents,5,3,Yes-if-regulated,<499,4,5-10%,8,Neutral,Neutral,21.84,Moderate,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
R0963,25-34,Metro,Graduate,Homemaker,6-12L,1K-5K,1-3yr,Use it still,Check advisor,Definitely A,Follow trusted people,Parents,4,4,Yes-if-regulated,<299,3,5-10%,10,Likely to use,Likely,23.55,Moderate,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
R0964,25-34,Rural,Postgraduate,Self-employed,<3L,Nothing,15+yr,Use it still,Hold,Definitely A,Guided,Myself,2,3,Yes-if-regulated,<299,3,<5%,9,Neutral,Neutral,21.71,Conservative,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
R0965,25-34,Tier-3,Postgraduate,Salaried-Private,12-25L,15K-50K,7-15yr,Bad support,Sell some,No preference,Follow trusted people,Friends/Colleagues,4,4,Yes-if-regulated,<99,2,10-20%,7,Unlikely to use,Unlikely,19.65,Aggressive,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
R0966,25-34,Tier-3,Graduate,Salaried-Private,12-25L,1K-5K,3-7yr,Use it still,Hold,Definitely B,Family decides,Parents,2,4,Yes-fully,<299,3,10-20%,7,Definitely will use,Likely,26.56,Very Aggressive,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0
R0967,35-44,Tier-3,Professional,Student,12-25L,1K-5K,15+yr,Use it still,Buy more,Lean B,Follow trusted people,Parents,5,4,Yes-fully,>499,5,10-20%,10,Definitely will use,Likely,30.27,Aggressive,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0
R0968,25-34,Tier-2,Postgraduate,Salaried-Govt,12-25L,5K-15K,3-7yr,Never tried,Sell some,Definitely A,Guided,Spouse/Partner,3,4,Yes-fully,<99,2,10-20%,9,Likely to use,Likely,25.13,Very Conservative,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0
R0969,35-44,Rural,Professional,Self-employed,12-25L,5K-15K,7-15yr,Tech issues,Sell everything,Lean B,Guided,Myself,5,3,Yes-fully,<99,2,10-20%,10,Unlikely to use,Unlikely,18.78,Conservative,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
R0970,25-34,Tier-2,Graduate,Salaried-Govt,<3L,Nothing,7-15yr,Too complicated,Sell everything,Lean B,Follow trusted people,Spouse/Partner,5,4,Basic only,<299,3,5-10%,10,Neutral,Neutral,21.15,Aggressive,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0
R0971,35-44,Tier-2,Postgraduate,Salaried-Private,6-12L,1K-5K,3-7yr,No trust,Hold,Lean A,Guided,Spouse/Partner,4,3,No-privacy,Maybe,1,20-30%,9,Definitely will not use,Unlikely,11.73,Moderate,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
R0972,55+,Metro,Professional,Self-employed,12-25L,>50K,1-3yr,Too complicated,Sell everything,Lean A,Guided,Financial Advisor,3,4,Yes-fully,>499,5,10-20%,10,Likely to use,Likely,25.55,Very Conservative,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
R0973,35-44,Tier-3,Postgraduate,Salaried-Private,6-12L,1K-5K,15+yr,No trust,Check advisor,No preference,Guided,Financial Advisor,5,4,Yes-if-regulated,>499,5,5-10%,10,Neutral,Neutral,21.21,Moderate,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
R0974,25-34,Tier-3,Postgraduate,Salaried-Govt,3-6L,1K-5K,1-3yr,Too complicated,Check advisor,Lean B,DIY,Myself,3,4,Yes-fully,<299,3,10-20%,10,Likely to use,Likely,23.42,Moderate,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1
R0975,18-24,Tier-2,Graduate,Self-employed,3-6L,1K-5K,1-3yr,Never tried,Buy more,No preference,Family decides,Parents,3,5,Yes-if-regulated,>499,5,5-10%,10,Neutral,Neutral,21.14,Aggressive,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
R0976,25-34,Metro,Graduate,Salaried-Govt,6-12L,1K-5K,3-7yr,Never tried,Hold,No preference,DIY,Friends/Colleagues,3,4,Yes-fully,>499,5,10-20%,10,Definitely will use,Likely,28.38,Very Aggressive,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0
